year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2016-05-01,semi-final-1,RU,ME,RUSSIA,MONTENEGRO,3,0,3
2016-05-01,semi-final-1,SE,ME,SWEDEN,MONTENEGRO,0,0,0
2016-05-01,semi-final-1,SM,ME,SAN MARINO,MONTENEGRO,10,0,10
2016-05-01,final,AL,NL,ALBANIA,NETHERLANDS,0,0,0
2016-05-01,semi-final-1,AM,NL,ARMENIA,NETHERLANDS,8,4,4
2016-05-01,final,AM,NL,ARMENIA,NETHERLANDS,0,0,0
2016-05-01,final,AT,NL,AUSTRIA,NETHERLANDS,6,6,0
2016-05-01,semi-final-1,AT,NL,AUSTRIA,NETHERLANDS,16,10,6
2016-05-01,final,AU,NL,AUSTRALIA,NETHERLANDS,3,0,3
2016-05-01,semi-final-1,AZ,NL,AZERBAIJAN,NETHERLANDS,4,4,0
2016-05-01,final,AZ,NL,AZERBAIJAN,NETHERLANDS,0,0,0
2016-05-01,semi-final-1,BA,NL,BOSNIA AND HERZEGOVINA,NETHERLANDS,1,0,1
2016-05-01,final,BA,NL,BOSNIA AND HERZEGOVINA,NETHERLANDS,0,0,0
2016-05-01,final,BE,NL,BELGIUM,NETHERLANDS,14,10,4
2016-05-01,final,BG,NL,BULGARIA,NETHERLANDS,2,0,2
2016-05-01,final,BY,NL,BELARUS,NETHERLANDS,0,0,0
2016-05-01,final,CH,NL,SWITZERLAND,NETHERLANDS,5,0,5
2016-05-01,semi-final-1,CY,NL,CYPRUS,NETHERLANDS,4,4,0
2016-05-01,final,CY,NL,CYPRUS,NETHERLANDS,0,0,0
2016-05-01,semi-final-1,CZ,NL,CZECHIA,NETHERLANDS,13,3,10
2016-05-01,final,CZ,NL,CZECHIA,NETHERLANDS,7,0,7
2016-05-01,final,DE,NL,GERMANY,NETHERLANDS,7,3,4
2016-05-01,final,DK,NL,DENMARK,NETHERLANDS,14,7,7
2016-05-01,final,EE,NL,ESTONIA,NETHERLANDS,6,0,6
2016-05-01,semi-final-1,EE,NL,ESTONIA,NETHERLANDS,20,8,12
2016-05-01,semi-final-1,ES,NL,SPAIN,NETHERLANDS,10,6,4
2016-05-01,final,ES,NL,SPAIN,NETHERLANDS,3,0,3
2016-05-01,final,FI,NL,FINLAND,NETHERLANDS,10,0,10
2016-05-01,semi-final-1,FI,NL,FINLAND,NETHERLANDS,18,6,12
2016-05-01,semi-final-1,FR,NL,FRANCE,NETHERLANDS,12,4,8
2016-05-01,final,FR,NL,FRANCE,NETHERLANDS,7,0,7
2016-05-01,final,GB,NL,UNITED KINGDOM,NETHERLANDS,0,0,0
2016-05-01,final,GE,NL,GEORGIA,NETHERLANDS,0,0,0
2016-05-01,semi-final-1,GR,NL,GREECE,NETHERLANDS,3,2,1
2016-05-01,final,GR,NL,GREECE,NETHERLANDS,0,0,0
2016-05-01,semi-final-1,HR,NL,CROATIA,NETHERLANDS,7,5,2
2016-05-01,final,HR,NL,CROATIA,NETHERLANDS,0,0,0
2016-05-01,final,HU,NL,HUNGARY,NETHERLANDS,8,2,6
2016-05-01,semi-final-1,HU,NL,HUNGARY,NETHERLANDS,12,6,6
2016-05-01,final,IE,NL,IRELAND,NETHERLANDS,8,0,8
2016-05-01,final,IL,NL,ISRAEL,NETHERLANDS,0,0,0
2016-05-01,final,IS,NL,ICELAND,NETHERLANDS,18,6,12
2016-05-01,semi-final-1,IS,NL,ICELAND,NETHERLANDS,22,10,12
2016-05-01,final,IT,NL,ITALY,NETHERLANDS,4,0,4
2016-05-01,final,LT,NL,LITHUANIA,NETHERLANDS,0,0,0
2016-05-01,final,LV,NL,LATVIA,NETHERLANDS,3,0,3
2016-05-01,final,MD,NL,MOLDOVA,NETHERLANDS,0,0,0
2016-05-01,semi-final-1,MD,NL,MOLDOVA,NETHERLANDS,4,0,4
2016-05-01,semi-final-1,ME,NL,MONTENEGRO,NETHERLANDS,2,0,2
2016-05-01,final,ME,NL,MONTENEGRO,NETHERLANDS,0,0,0
2016-05-01,final,MK,NL,NORTH MACEDONIA,NETHERLANDS,2,0,2
2016-05-01,semi-final-1,MT,NL,MALTA,NETHERLANDS,7,7,0
2016-05-01,final,MT,NL,MALTA,NETHERLANDS,3,3,0
2016-05-01,final,NL,NL,NETHERLANDS,NETHERLANDS,0,0,0
2016-05-01,semi-final-1,NL,NL,NETHERLANDS,NETHERLANDS,0,0,0
2016-05-01,final,NO,NL,NORWAY,NETHERLANDS,6,0,6
2016-05-01,final,PL,NL,POLAND,NETHERLANDS,0,0,0
2016-05-01,final,RS,NL,SERBIA,NETHERLANDS,5,0,5
2016-05-01,semi-final-1,RU,NL,RUSSIA,NETHERLANDS,0,0,0
2016-05-01,final,RU,NL,RUSSIA,NETHERLANDS,0,0,0
2016-05-01,semi-final-1,SE,NL,SWEDEN,NETHERLANDS,16,10,6
2016-05-01,final,SE,NL,SWEDEN,NETHERLANDS,7,2,5
2016-05-01,final,SI,NL,SLOVENIA,NETHERLANDS,1,0,1
2016-05-01,final,SM,NL,SAN MARINO,NETHERLANDS,4,0,4
2016-05-01,semi-final-1,SM,NL,SAN MARINO,NETHERLANDS,18,6,12
2016-05-01,final,UA,NL,UKRAINE,NETHERLANDS,0,0,0
2016-05-01,semi-final-2,AL,MK,ALBANIA,NORTH MACEDONIA,24,12,12
2016-05-01,semi-final-2,AU,MK,AUSTRALIA,NORTH MACEDONIA,6,4,2
2016-05-01,semi-final-2,BE,MK,BELGIUM,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,BG,MK,BULGARIA,NORTH MACEDONIA,8,8,0
2016-05-01,semi-final-2,BY,MK,BELARUS,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,CH,MK,SWITZERLAND,NORTH MACEDONIA,4,4,0
2016-05-01,semi-final-2,DE,MK,GERMANY,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,DK,MK,DENMARK,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,GB,MK,UNITED KINGDOM,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,GE,MK,GEORGIA,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,IE,MK,IRELAND,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,IL,MK,ISRAEL,NORTH MACEDONIA,10,2,8
2016-05-01,semi-final-2,IT,MK,ITALY,NORTH MACEDONIA,2,2,0
2016-05-01,semi-final-2,LT,MK,LITHUANIA,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,LV,MK,LATVIA,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,MK,MK,NORTH MACEDONIA,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,NO,MK,NORWAY,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,PL,MK,POLAND,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,RS,MK,SERBIA,NORTH MACEDONIA,24,12,12
2016-05-01,semi-final-2,SI,MK,SLOVENIA,NORTH MACEDONIA,10,10,0
2016-05-01,semi-final-2,UA,MK,UKRAINE,NORTH MACEDONIA,0,0,0
2016-05-01,semi-final-2,AL,NO,ALBANIA,NORWAY,10,10,0
2016-05-01,semi-final-2,AU,NO,AUSTRALIA,NORWAY,5,0,5
2016-05-01,semi-final-2,BE,NO,BELGIUM,NORWAY,4,0,4
2016-05-01,semi-final-2,BG,NO,BULGARIA,NORWAY,1,1,0
2016-05-01,semi-final-2,BY,NO,BELARUS,NORWAY,9,3,6
2016-05-01,semi-final-2,CH,NO,SWITZERLAND,NORWAY,2,0,2
2016-05-01,semi-final-2,DE,NO,GERMANY,NORWAY,0,0,0
2016-05-01,semi-final-2,DK,NO,DENMARK,NORWAY,16,10,6
2016-05-01,semi-final-2,GB,NO,UNITED KINGDOM,NORWAY,1,0,1
2016-05-01,semi-final-2,GE,NO,GEORGIA,NORWAY,1,0,1
2016-05-01,semi-final-2,IE,NO,IRELAND,NORWAY,0,0,0
2016-05-01,semi-final-2,IL,NO,ISRAEL,NORWAY,0,0,0
2016-05-01,semi-final-2,IT,NO,ITALY,NORWAY,0,0,0
2016-05-01,semi-final-2,LT,NO,LITHUANIA,NORWAY,6,2,4
2016-05-01,semi-final-2,LV,NO,LATVIA,NORWAY,0,0,0
2016-05-01,semi-final-2,MK,NO,NORTH MACEDONIA,NORWAY,2,2,0
2016-05-01,semi-final-2,NO,NO,NORWAY,NORWAY,0,0,0
2016-05-01,semi-final-2,PL,NO,POLAND,NORWAY,0,0,0
2016-05-01,semi-final-2,RS,NO,SERBIA,NORWAY,3,3,0
2016-05-01,semi-final-2,SI,NO,SLOVENIA,NORWAY,2,2,0
2016-05-01,semi-final-2,UA,NO,UKRAINE,NORWAY,1,1,0
2016-05-01,semi-final-2,AL,PL,ALBANIA,POLAND,2,0,2
2016-05-01,final,AL,PL,ALBANIA,POLAND,5,5,0
2016-05-01,final,AM,PL,ARMENIA,POLAND,1,1,0
2016-05-01,final,AT,PL,AUSTRIA,POLAND,12,12,0
2016-05-01,final,AU,PL,AUSTRALIA,POLAND,0,0,0
2016-05-01,semi-final-2,AU,PL,AUSTRALIA,POLAND,0,0,0
2016-05-01,final,AZ,PL,AZERBAIJAN,POLAND,5,3,2
2016-05-01,final,BA,PL,BOSNIA AND HERZEGOVINA,POLAND,0,0,0
2016-05-01,final,BE,PL,BELGIUM,POLAND,12,12,0
2016-05-01,semi-final-2,BE,PL,BELGIUM,POLAND,12,12,0
2016-05-01,semi-final-2,BG,PL,BULGARIA,POLAND,6,6,0
2016-05-01,final,BG,PL,BULGARIA,POLAND,6,6,0
2016-05-01,final,BY,PL,BELARUS,POLAND,6,6,0
2016-05-01,semi-final-2,BY,PL,BELARUS,POLAND,6,6,0
2016-05-01,final,CH,PL,SWITZERLAND,POLAND,5,5,0
2016-05-01,semi-final-2,CH,PL,SWITZERLAND,POLAND,7,7,0
2016-05-01,final,CY,PL,CYPRUS,POLAND,2,2,0
2016-05-01,final,CZ,PL,CZECHIA,POLAND,7,7,0
2016-05-01,semi-final-2,DE,PL,GERMANY,POLAND,12,12,0
2016-05-01,final,DE,PL,GERMANY,POLAND,10,10,0
2016-05-01,final,DK,PL,DENMARK,POLAND,5,5,0
2016-05-01,semi-final-2,DK,PL,DENMARK,POLAND,6,6,0
2016-05-01,final,EE,PL,ESTONIA,POLAND,1,1,0
2016-05-01,final,ES,PL,SPAIN,POLAND,5,5,0
2016-05-01,final,FI,PL,FINLAND,POLAND,5,5,0
2016-05-01,final,FR,PL,FRANCE,POLAND,7,7,0
2016-05-01,semi-final-2,GB,PL,UNITED KINGDOM,POLAND,10,10,0
2016-05-01,final,GB,PL,UNITED KINGDOM,POLAND,10,10,0
2016-05-01,final,GE,PL,GEORGIA,POLAND,4,4,0
2016-05-01,semi-final-2,GE,PL,GEORGIA,POLAND,10,7,3
2016-05-01,final,GR,PL,GREECE,POLAND,3,3,0
2016-05-01,final,HR,PL,CROATIA,POLAND,4,4,0
2016-05-01,final,HU,PL,HUNGARY,POLAND,8,8,0
2016-05-01,final,IE,PL,IRELAND,POLAND,10,10,0
2016-05-01,semi-final-2,IE,PL,IRELAND,POLAND,10,10,0
2016-05-01,final,IL,PL,ISRAEL,POLAND,4,4,0
2016-05-01,semi-final-2,IL,PL,ISRAEL,POLAND,6,6,0
2016-05-01,final,IS,PL,ICELAND,POLAND,10,10,0
2016-05-01,semi-final-2,IT,PL,ITALY,POLAND,13,10,3
2016-05-01,final,IT,PL,ITALY,POLAND,10,10,0
2016-05-01,semi-final-2,LT,PL,LITHUANIA,POLAND,10,7,3
2016-05-01,final,LT,PL,LITHUANIA,POLAND,9,6,3
2016-05-01,semi-final-2,LV,PL,LATVIA,POLAND,4,4,0
2016-05-01,final,LV,PL,LATVIA,POLAND,5,5,0
2016-05-01,final,MD,PL,MOLDOVA,POLAND,0,0,0
2016-05-01,final,ME,PL,MONTENEGRO,POLAND,1,0,1
2016-05-01,final,MK,PL,NORTH MACEDONIA,POLAND,2,2,0
2016-05-01,semi-final-2,MK,PL,NORTH MACEDONIA,POLAND,1,1,0
2016-05-01,final,MT,PL,MALTA,POLAND,0,0,0
2016-05-01,final,NL,PL,NETHERLANDS,POLAND,10,10,0
2016-05-01,semi-final-2,NO,PL,NORWAY,POLAND,14,10,4
2016-05-01,final,NO,PL,NORWAY,POLAND,11,10,1
2016-05-01,semi-final-2,PL,PL,POLAND,POLAND,0,0,0
2016-05-01,final,PL,PL,POLAND,POLAND,0,0,0
2016-05-01,final,RS,PL,SERBIA,POLAND,0,0,0
2016-05-01,semi-final-2,RS,PL,SERBIA,POLAND,2,1,1
2016-05-01,final,RU,PL,RUSSIA,POLAND,5,5,0
2016-05-01,final,SE,PL,SWEDEN,POLAND,10,10,0
2016-05-01,final,SI,PL,SLOVENIA,POLAND,4,4,0
2016-05-01,semi-final-2,SI,PL,SLOVENIA,POLAND,7,4,3
2016-05-01,final,SM,PL,SAN MARINO,POLAND,7,7,0
2016-05-01,semi-final-2,UA,PL,UKRAINE,POLAND,13,12,1
2016-05-01,final,UA,PL,UKRAINE,POLAND,8,8,0
2016-05-01,final,AL,RU,ALBANIA,RUSSIA,14,7,7
2016-05-01,semi-final-1,AM,RU,ARMENIA,RUSSIA,19,12,7
2016-05-01,final,AM,RU,ARMENIA,RUSSIA,14,12,2
2016-05-01,semi-final-1,AT,RU,AUSTRIA,RUSSIA,15,7,8
2016-05-01,final,AT,RU,AUSTRIA,RUSSIA,11,8,3
2016-05-01,final,AU,RU,AUSTRALIA,RUSSIA,5,5,0
2016-05-01,final,AZ,RU,AZERBAIJAN,RUSSIA,24,12,12
2016-05-01,semi-final-1,AZ,RU,AZERBAIJAN,RUSSIA,24,12,12
2016-05-01,semi-final-1,BA,RU,BOSNIA AND HERZEGOVINA,RUSSIA,15,7,8
2016-05-01,final,BA,RU,BOSNIA AND HERZEGOVINA,RUSSIA,11,6,5
2016-05-01,final,BE,RU,BELGIUM,RUSSIA,6,6,0
2016-05-01,final,BG,RU,BULGARIA,RUSSIA,18,12,6
2016-05-01,final,BY,RU,BELARUS,RUSSIA,24,12,12
2016-05-01,final,CH,RU,SWITZERLAND,RUSSIA,6,6,0
2016-05-01,final,CY,RU,CYPRUS,RUSSIA,22,10,12
2016-05-01,semi-final-1,CY,RU,CYPRUS,RUSSIA,22,10,12
2016-05-01,semi-final-1,CZ,RU,CZECHIA,RUSSIA,8,8,0
2016-05-01,final,CZ,RU,CZECHIA,RUSSIA,10,10,0
2016-05-01,final,DE,RU,GERMANY,RUSSIA,12,12,0
2016-05-01,final,DK,RU,DENMARK,RUSSIA,4,4,0
2016-05-01,final,EE,RU,ESTONIA,RUSSIA,12,12,0
2016-05-01,semi-final-1,EE,RU,ESTONIA,RUSSIA,13,12,1
2016-05-01,final,ES,RU,SPAIN,RUSSIA,12,8,4
2016-05-01,semi-final-1,ES,RU,SPAIN,RUSSIA,16,8,8
2016-05-01,final,FI,RU,FINLAND,RUSSIA,8,8,0
2016-05-01,semi-final-1,FI,RU,FINLAND,RUSSIA,14,8,6
2016-05-01,final,FR,RU,FRANCE,RUSSIA,7,6,1
2016-05-01,semi-final-1,FR,RU,FRANCE,RUSSIA,10,8,2
2016-05-01,final,GB,RU,UNITED KINGDOM,RUSSIA,7,7,0
2016-05-01,final,GE,RU,GEORGIA,RUSSIA,8,8,0
2016-05-01,semi-final-1,GR,RU,GREECE,RUSSIA,22,10,12
2016-05-01,final,GR,RU,GREECE,RUSSIA,22,10,12
2016-05-01,final,HR,RU,CROATIA,RUSSIA,14,8,6
2016-05-01,semi-final-1,HR,RU,CROATIA,RUSSIA,16,10,6
2016-05-01,final,HU,RU,HUNGARY,RUSSIA,10,10,0
2016-05-01,semi-final-1,HU,RU,HUNGARY,RUSSIA,20,10,10
2016-05-01,final,IE,RU,IRELAND,RUSSIA,8,8,0
2016-05-01,final,IL,RU,ISRAEL,RUSSIA,10,10,0
2016-05-01,semi-final-1,IS,RU,ICELAND,RUSSIA,22,12,10
2016-05-01,final,IS,RU,ICELAND,RUSSIA,15,7,8
2016-05-01,final,IT,RU,ITALY,RUSSIA,8,8,0
2016-05-01,final,LT,RU,LITHUANIA,RUSSIA,8,8,0
2016-05-01,final,LV,RU,LATVIA,RUSSIA,19,12,7
2016-05-01,final,MD,RU,MOLDOVA,RUSSIA,19,12,7
2016-05-01,semi-final-1,MD,RU,MOLDOVA,RUSSIA,22,10,12
2016-05-01,final,ME,RU,MONTENEGRO,RUSSIA,18,10,8
2016-05-01,semi-final-1,ME,RU,MONTENEGRO,RUSSIA,18,10,8
2016-05-01,final,MK,RU,NORTH MACEDONIA,RUSSIA,8,8,0
2016-05-01,final,MT,RU,MALTA,RUSSIA,14,10,4
2016-05-01,semi-final-1,MT,RU,MALTA,RUSSIA,22,12,10
2016-05-01,final,NL,RU,NETHERLANDS,RUSSIA,3,3,0
2016-05-01,semi-final-1,NL,RU,NETHERLANDS,RUSSIA,9,8,1
2016-05-01,final,NO,RU,NORWAY,RUSSIA,6,6,0
2016-05-01,final,PL,RU,POLAND,RUSSIA,8,8,0
2016-05-01,final,RS,RU,SERBIA,RUSSIA,13,12,1
2016-05-01,semi-final-1,RU,RU,RUSSIA,RUSSIA,0,0,0
2016-05-01,final,RU,RU,RUSSIA,RUSSIA,0,0,0
2016-05-01,final,SE,RU,SWEDEN,RUSSIA,14,8,6
2016-05-01,semi-final-1,SE,RU,SWEDEN,RUSSIA,20,8,12
2016-05-01,final,SI,RU,SLOVENIA,RUSSIA,10,10,0
2016-05-01,semi-final-1,SM,RU,SAN MARINO,RUSSIA,15,12,3
2016-05-01,final,SM,RU,SAN MARINO,RUSSIA,17,10,7
2016-05-01,final,UA,RU,UKRAINE,RUSSIA,12,12,0
2016-05-01,semi-final-1,AM,SM,ARMENIA,SAN MARINO,0,0,0
2016-05-01,semi-final-1,AT,SM,AUSTRIA,SAN MARINO,5,5,0
2016-05-01,semi-final-1,AZ,SM,AZERBAIJAN,SAN MARINO,13,10,3
2016-05-01,semi-final-1,BA,SM,BOSNIA AND HERZEGOVINA,SAN MARINO,10,0,10
2016-05-01,semi-final-1,CY,SM,CYPRUS,SAN MARINO,0,0,0
2016-05-01,semi-final-1,CZ,SM,CZECHIA,SAN MARINO,0,0,0
2016-05-01,semi-final-1,EE,SM,ESTONIA,SAN MARINO,4,4,0
2016-05-01,semi-final-1,ES,SM,SPAIN,SAN MARINO,0,0,0
2016-05-01,semi-final-1,FI,SM,FINLAND,SAN MARINO,3,3,0
2016-05-01,semi-final-1,FR,SM,FRANCE,SAN MARINO,0,0,0
2016-05-01,semi-final-1,GR,SM,GREECE,SAN MARINO,6,6,0
2016-05-01,semi-final-1,HR,SM,CROATIA,SAN MARINO,0,0,0
2016-05-01,semi-final-1,HU,SM,HUNGARY,SAN MARINO,5,5,0
2016-05-01,semi-final-1,IS,SM,ICELAND,SAN MARINO,1,1,0
2016-05-01,semi-final-1,MD,SM,MOLDOVA,SAN MARINO,4,4,0
2016-05-01,semi-final-1,ME,SM,MONTENEGRO,SAN MARINO,2,2,0
2016-05-01,semi-final-1,MT,SM,MALTA,SAN MARINO,11,5,6
2016-05-01,semi-final-1,NL,SM,NETHERLANDS,SAN MARINO,4,4,0
2016-05-01,semi-final-1,RU,SM,RUSSIA,SAN MARINO,0,0,0
2016-05-01,semi-final-1,SE,SM,SWEDEN,SAN MARINO,0,0,0
2016-05-01,semi-final-1,SM,SM,SAN MARINO,SAN MARINO,0,0,0
2016-05-01,semi-final-2,AL,RS,ALBANIA,SERBIA,8,0,8
2016-05-01,final,AL,RS,ALBANIA,SERBIA,0,0,0
2016-05-01,final,AM,RS,ARMENIA,SERBIA,0,0,0
2016-05-01,final,AT,RS,AUSTRIA,SERBIA,4,4,0
2016-05-01,semi-final-2,AU,RS,AUSTRALIA,SERBIA,5,2,3
2016-05-01,final,AU,RS,AUSTRALIA,SERBIA,0,0,0
2016-05-01,final,AZ,RS,AZERBAIJAN,SERBIA,0,0,0
2016-05-01,final,BA,RS,BOSNIA AND HERZEGOVINA,SERBIA,20,12,8
2016-05-01,final,BE,RS,BELGIUM,SERBIA,0,0,0
2016-05-01,semi-final-2,BE,RS,BELGIUM,SERBIA,2,0,2
2016-05-01,semi-final-2,BG,RS,BULGARIA,SERBIA,13,5,8
2016-05-01,final,BG,RS,BULGARIA,SERBIA,5,0,5
2016-05-01,semi-final-2,BY,RS,BELARUS,SERBIA,5,0,5
2016-05-01,final,BY,RS,BELARUS,SERBIA,0,0,0
2016-05-01,semi-final-2,CH,RS,SWITZERLAND,SERBIA,15,12,3
2016-05-01,final,CH,RS,SWITZERLAND,SERBIA,12,12,0
2016-05-01,final,CY,RS,CYPRUS,SERBIA,0,0,0
2016-05-01,final,CZ,RS,CZECHIA,SERBIA,0,0,0
2016-05-01,final,DE,RS,GERMANY,SERBIA,0,0,0
2016-05-01,semi-final-2,DE,RS,GERMANY,SERBIA,1,1,0
2016-05-01,semi-final-2,DK,RS,DENMARK,SERBIA,0,0,0
2016-05-01,final,DK,RS,DENMARK,SERBIA,0,0,0
2016-05-01,final,EE,RS,ESTONIA,SERBIA,0,0,0
2016-05-01,final,ES,RS,SPAIN,SERBIA,0,0,0
2016-05-01,final,FI,RS,FINLAND,SERBIA,0,0,0
2016-05-01,final,FR,RS,FRANCE,SERBIA,0,0,0
2016-05-01,final,GB,RS,UNITED KINGDOM,SERBIA,2,0,2
2016-05-01,semi-final-2,GB,RS,UNITED KINGDOM,SERBIA,0,0,0
2016-05-01,final,GE,RS,GEORGIA,SERBIA,0,0,0
2016-05-01,semi-final-2,GE,RS,GEORGIA,SERBIA,2,2,0
2016-05-01,final,GR,RS,GREECE,SERBIA,0,0,0
2016-05-01,final,HR,RS,CROATIA,SERBIA,14,12,2
2016-05-01,final,HU,RS,HUNGARY,SERBIA,0,0,0
2016-05-01,semi-final-2,IE,RS,IRELAND,SERBIA,0,0,0
2016-05-01,final,IE,RS,IRELAND,SERBIA,0,0,0
2016-05-01,final,IL,RS,ISRAEL,SERBIA,0,0,0
2016-05-01,semi-final-2,IL,RS,ISRAEL,SERBIA,0,0,0
2016-05-01,final,IS,RS,ICELAND,SERBIA,0,0,0
2016-05-01,semi-final-2,IT,RS,ITALY,SERBIA,11,6,5
2016-05-01,final,IT,RS,ITALY,SERBIA,4,4,0
2016-05-01,final,LT,RS,LITHUANIA,SERBIA,0,0,0
2016-05-01,semi-final-2,LT,RS,LITHUANIA,SERBIA,0,0,0
2016-05-01,final,LV,RS,LATVIA,SERBIA,0,0,0
2016-05-01,semi-final-2,LV,RS,LATVIA,SERBIA,5,0,5
2016-05-01,final,MD,RS,MOLDOVA,SERBIA,0,0,0
2016-05-01,final,ME,RS,MONTENEGRO,SERBIA,18,12,6
2016-05-01,final,MK,RS,NORTH MACEDONIA,SERBIA,19,12,7
2016-05-01,semi-final-2,MK,RS,NORTH MACEDONIA,SERBIA,22,10,12
2016-05-01,final,MT,RS,MALTA,SERBIA,0,0,0
2016-05-01,final,NL,RS,NETHERLANDS,SERBIA,0,0,0
2016-05-01,semi-final-2,NO,RS,NORWAY,SERBIA,0,0,0
2016-05-01,final,NO,RS,NORWAY,SERBIA,0,0,0
2016-05-01,final,PL,RS,POLAND,SERBIA,0,0,0
2016-05-01,semi-final-2,PL,RS,POLAND,SERBIA,1,0,1
2016-05-01,semi-final-2,RS,RS,SERBIA,SERBIA,0,0,0
2016-05-01,final,RS,RS,SERBIA,SERBIA,0,0,0
2016-05-01,final,RU,RS,RUSSIA,SERBIA,0,0,0
2016-05-01,final,SE,RS,SWEDEN,SERBIA,0,0,0
2016-05-01,final,SI,RS,SLOVENIA,SERBIA,17,12,5
2016-05-01,semi-final-2,SI,RS,SLOVENIA,SERBIA,12,12,0
2016-05-01,final,SM,RS,SAN MARINO,SERBIA,0,0,0
2016-05-01,final,UA,RS,UKRAINE,SERBIA,0,0,0
2016-05-01,semi-final-2,UA,RS,UKRAINE,SERBIA,3,0,3
2016-05-01,semi-final-2,AL,SI,ALBANIA,SLOVENIA,7,1,6
2016-05-01,semi-final-2,AU,SI,AUSTRALIA,SLOVENIA,4,0,4
2016-05-01,semi-final-2,BE,SI,BELGIUM,SLOVENIA,7,0,7
2016-05-01,semi-final-2,BG,SI,BULGARIA,SLOVENIA,1,0,1
2016-05-01,semi-final-2,BY,SI,BELARUS,SLOVENIA,0,0,0
2016-05-01,semi-final-2,CH,SI,SWITZERLAND,SLOVENIA,0,0,0
2016-05-01,semi-final-2,DE,SI,GERMANY,SLOVENIA,0,0,0
2016-05-01,semi-final-2,DK,SI,DENMARK,SLOVENIA,0,0,0
2016-05-01,semi-final-2,GB,SI,UNITED KINGDOM,SLOVENIA,0,0,0
2016-05-01,semi-final-2,GE,SI,GEORGIA,SLOVENIA,0,0,0
2016-05-01,semi-final-2,IE,SI,IRELAND,SLOVENIA,8,0,8
2016-05-01,semi-final-2,IL,SI,ISRAEL,SLOVENIA,0,0,0
2016-05-01,semi-final-2,IT,SI,ITALY,SLOVENIA,6,0,6
2016-05-01,semi-final-2,LT,SI,LITHUANIA,SLOVENIA,1,0,1
2016-05-01,semi-final-2,LV,SI,LATVIA,SLOVENIA,3,0,3
2016-05-01,semi-final-2,MK,SI,NORTH MACEDONIA,SLOVENIA,10,3,7
2016-05-01,semi-final-2,NO,SI,NORWAY,SLOVENIA,0,0,0
2016-05-01,semi-final-2,PL,SI,POLAND,SLOVENIA,0,0,0
2016-05-01,semi-final-2,RS,SI,SERBIA,SLOVENIA,10,4,6
2016-05-01,semi-final-2,SI,SI,SLOVENIA,SLOVENIA,0,0,0
2016-05-01,semi-final-2,UA,SI,UKRAINE,SLOVENIA,0,0,0
2016-05-01,final,AL,ES,ALBANIA,SPAIN,6,0,6
2016-05-01,final,AM,ES,ARMENIA,SPAIN,3,0,3
2016-05-01,final,AT,ES,AUSTRIA,SPAIN,0,0,0
2016-05-01,final,AU,ES,AUSTRALIA,SPAIN,7,2,5
2016-05-01,final,AZ,ES,AZERBAIJAN,SPAIN,1,0,1
2016-05-01,final,BA,ES,BOSNIA AND HERZEGOVINA,SPAIN,0,0,0
2016-05-01,final,BE,ES,BELGIUM,SPAIN,0,0,0
2016-05-01,final,BG,ES,BULGARIA,SPAIN,4,0,4
2016-05-01,final,BY,ES,BELARUS,SPAIN,0,0,0
2016-05-01,final,CH,ES,SWITZERLAND,SPAIN,2,2,0
2016-05-01,final,CY,ES,CYPRUS,SPAIN,0,0,0
2016-05-01,final,CZ,ES,CZECHIA,SPAIN,0,0,0
2016-05-01,final,DE,ES,GERMANY,SPAIN,0,0,0
2016-05-01,final,DK,ES,DENMARK,SPAIN,1,0,1
2016-05-01,final,EE,ES,ESTONIA,SPAIN,0,0,0
2016-05-01,final,ES,ES,SPAIN,SPAIN,0,0,0
2016-05-01,final,FI,ES,FINLAND,SPAIN,0,0,0
2016-05-01,final,FR,ES,FRANCE,SPAIN,4,1,3
2016-05-01,final,GB,ES,UNITED KINGDOM,SPAIN,4,4,0
2016-05-01,final,GE,ES,GEORGIA,SPAIN,0,0,0
2016-05-01,final,GR,ES,GREECE,SPAIN,0,0,0
2016-05-01,final,HR,ES,CROATIA,SPAIN,0,0,0
2016-05-01,final,HU,ES,HUNGARY,SPAIN,5,0,5
2016-05-01,final,IE,ES,IRELAND,SPAIN,0,0,0
2016-05-01,final,IL,ES,ISRAEL,SPAIN,4,0,4
2016-05-01,final,IS,ES,ICELAND,SPAIN,0,0,0
2016-05-01,final,IT,ES,ITALY,SPAIN,12,0,12
2016-05-01,final,LT,ES,LITHUANIA,SPAIN,0,0,0
2016-05-01,final,LV,ES,LATVIA,SPAIN,0,0,0
2016-05-01,final,MD,ES,MOLDOVA,SPAIN,8,0,8
