year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,lyrics,youtube_url
1976,be,Belgium,Pierre Rapsat,Judy Et Cie.,8,6,8,68,0,68,"Judy, Judy n'est pas jolie\nJudy, Judy, celle qu'on oublie\n(Que l'on oublie)\nDès que la soirée s'achève\n\nJudy, Judy, on te charrie\nJudy, Judy, on te marie\n(On te marie)\nMais toujours avec un rêve\n\nSous ton rimmel et tes bijoux\nTu pries Sainte Marylin Monroe\nD'être une poupée, un beau joujou\nTout feu, tout flamme\nEnfin la femme\n\nJudy, Judy se réfugie\nJudy, Judy, dans la magie\n(Dans la magie)\nDes flacons si doux à croire\n\nJudy, la vie fait un songe dérisoire\nUn jour, un soir changer de peau\nAvec les filles sur les photos\nAvoir un corps comme un roseau\nLes yeux tout vides\nMais pas de rides\n\nJudy, Judy et compagnie\nJudy, Judy qu'on sacrifie\n(Qu'on sacrifie)\nContre une poignée de neige\nPauvre Judy",https://youtube.com/watch?v=BvVBVh8zjOk
1976,nl,Netherlands,Sandra Reemer,The Party's Over Now,9,8,9,56,0,56,"The lights are low\nThe party's goin' on\nAnd he who's mine\nHe doesn't seem to miss me\nI feel alone\nI think that I'll go home\nBut if I stay, at least I hear him\n\nThe party's over now\nThe party's over now\nAt least I dream it's over now\nHe's sittin' next to me\nAnd we do both agree\nOur life ain't bad at all\n\nYes, the party's over now\nOne of those bad dreams\nSuddenly came over me\nBut now I feel at ease\n\nThe lights go out\nThe party's goin' on\nAnd he who's mine\nSeems really to enjoy it\nI hear him whisper sweet words\nBut not to me\nI wonder, am I really dreamin'?\n\nThe party's over now\nThe party's over now\nAt least I dream it's over now\nHe's sittin' next to me\nAnd we do both agree\nOur life ain't bad at all\n\nYes, the party's over now\nOne of those bad dreams\nSuddenly came over me\nBut now I feel at ease\n\nYes, the party's over now\nOne of those bad dreams\nSuddenly came over me\nBut now I feel at ease",https://youtube.com/watch?v=cGTEkQn-Xy4
1976,ie,Ireland,Red Hurley,When,10,7,10,54,0,54,"When the days of wine are gone\nAnd all the nights are long\nThen all my thoughts run on to you\n\nWhen the lonely silence calls\nWhen I walk through empty halls\nThen all my thoughts run on to you\n\nAnd when they linger for a while\nYou come and touch me with your tender smile\n\nAnd when your love was all my world\nMy days, my life – you were\nThen all the songs were songs of you\n\nI tasted well of sweet success\nNothing touched me that was second best\n\nOh, but then I turned and you were gone\nTo someone else's song\nAnd now I'm going back to when\nI loved you now and then\n\nWhen the story now is told\nAnd all my love unfolds\nI've lost my very soul to you\n\nYour love was written in the sky\nBut at the time, I never looked so high\n\nDarlin', when will you come back to me?\nRelease me, set me free\nWhen? Oh... when?",https://youtube.com/watch?v=yhOwK6ztiBY
1976,fi,Finland,Fredi and The Friends,Pump-pump,11,11,11,44,0,44,"I used to love watching beautiful girls go by in my time\nYou have done like the boys do, but now finally you are mine\nLet bygones be bygones, now I love you\nYou gave me more than a man can ever dream, know what I mean?\n\nLet your hip go hippety pump pump\nThat's the way we dance till we die.. ay ay ay...\nLet your hip go hippety pump pump\nGive me shivers all down my spine... ay ay ay...\nYou are not a moment's playmate\nYou are the man of my life\nLet your hip go hippety pump pump\nThat's the way we dance till we die.. ay ay ay...\n\nI used to worry so much about all kinds of little things\nNow it is easy to laugh and to dance when it really swings\nNow we're together forever, I know\nPlaying the games that two people only play when they're in love\n\nLet your hip go hippety pump pump\nThat's the way we dance till we die.. ay ay ay...\nLet your hip go hippety pump pump\nGive me shivers all down my spine... ay ay ay...\nYou are not a moment's playmate\nYou are the man of my life\nLet your hip go hippety pump pump\nThat's the way we dance till we die.. ay ay ay...\n\nLet your hip go hippety pump pump\nThat's the way we dance till we die.. ay ay ay...\nLet your hip go hippety pump pump\nGive me shivers all down my spine... ay ay ay...\nLet your hip go hippety pump pump\nThat's the way we dance till we die",https://youtube.com/watch?v=RNW3KrUWJco
1976,pt,Portugal,Carlos do Carmo,Uma Flor De Verde Pinho,12,15,12,24,0,24,"Eu podia chamar-te pátria minha\nDar-te o mais belo lindo nome português\nPoderia dar-te um nome de rainha\nQue este amor é de Pedro por Inês\n\nMas não há forma, não há verso\nNão há leito para este fogo, amor, para este rio\nComo dizer um coração fora do peito?\nMeu amor transbordou e eu sem navio\n\nGostar de ti é um poema que não digo\nQue não há taça, amor, para este vinho\nNão há guitarras nem cantar de amigo\nNão há flor, não há flor de verde pinho\n\nNão há barco nem trigo, não há trevo\nNão há palavras para escrever esta canção\nGostar de ti é um poema que não escrevo\nQue há um rio sem leito e eu sem coração\n\nMas não há forma, não há verso\nNão há leito para este fogo, amor, para este rio\nComo dizer um coração fora do peito?\nMeu amor transbordou e eu sem navio\n\nGostar de ti é um poema que não digo\nQue não há taça, amor, para este vinho\nNão há guitarras nem cantar de amigo\nNão há flor, não há flor de verde pinho",https://youtube.com/watch?v=-D0NdOdJTtU
1976,gr,Greece,Mariza Koch,"Panaghia Mou, Panaghia Mou",13,10,13,20,0,20,"Kabos gematos portokalia, oi-oi mana m'\nPu pera os pera aplonet' i elia\nGiro hrisizun t' akroyialia, oi-oi mana m'\nKe se thaboni, thaboni i andilia\n\nSto topo afto otan tha pate, oi-oi mana m'\nSkines an thite, an thite sti sira\nThe tha 'ne camping yia turistes, oi-oi mana m'\nTha 'ne monaha, monaha prosfiyia\nPanaya mu, Panaya mu, parigora ti karthia mu\nPanaya mu, Panaya mu, parigora ti karthia mu\n\nKi an thite eripia gremismena, oi-oi mana m'\nThe tha 'ne ap' ales, ap' ales epohes\nApo napalm tha 'ne kamena, oi-oi mana m'\nTha 'ne ta miria halasmata tu htes\nKi an thite yi freskoskameni, oi-oi mana m'\nThe tha 'ne kabos, 'ne kabos karperos\nStavri tha ine fitemeni, oi-oi mana m'\nPu tus sapizi, sapizi o keros\n\nPanaya mu, Panaya mu, parigora ti karthia mu\nPanaya mu, Panaya mu, parigora ti karthia mu",https://youtube.com/watch?v=hC8jZeXVC9Q
1976,lu,Luxembourg,Jürgen Marcus,Chansons Pour Ceux Qui S'aiment,14,5,14,17,0,17,Vline Buggy,"Tant de mélodies marquent notre vie\nEt sans elles, le monde aujourd'hui serait plus pauvre\n\nPrésentes ou passées, elles nous font rêver\nEt chacun parmi nous gardera cachées dans son cœur\n\nDes chansons pour ceux qui s'aiment\nChansons anciennes avec des mots de toujours\nChansons qui se souviennent et qui reviennent après l'amour\n\nDes chansons pour ceux qui s'aiment\nChansons nouvelles avec des mots d'amoureux\nChansons toujours fidèles qui nous rappellent les jours heureux\n\nOn peut tout refaire, changer la terre\nVivre sans frontières, on chantera\nOublier l'histoire, croire, ne plus croire\nDans nos mémoires, il restera\n\nDes chansons pour ceux qui s'aiment\nQui se souviennent et que les hommes attendaient\nUn jour, chante la même et qu'elle devienne\nL'hymne de paix désormais, désormais"
1976,de,Germany,Les Humphries Singers,"Sing, Sang, Song",15,3,15,12,0,12,"Sing, sang, sing, sang, song\n\nSing, sang, song, singe, sang, song\n(Shalala...)\nSing, sang, song, singe, sang, song\n(Shalala...)\nSing, sang, song, singe, sang, song\n\nSing, sang, song, singe, sang, song\n(Shalala...)\nSing, sang, song, singe, sang, song\n(Shalala...)\nSing, sang, song, singe, sang, song\n\nSing, sang, song\n(Sing, sang, song, singe, sang, song)\n(Sing, sang, song, singe, sang, song)\nKomm und sing mit mir, denn singen macht uns alle frei\n\nSing, sang, song\n(Sing, sang, song, singe, sang, song)\n(Sing, sang, song, singe, sang, song)\nSing, was dir gefällt mit uns und für die ganze Welt\n(Sing, sang, song, singe, sang, song)\n\nDass Menschen sich in Liebe finden\nDafür ist Singen gut\nDenn nur die Musik bringt alle, alle unter einen Hut\nWenn Lieder diese Welt verbinden\nZerstört sie keiner mehr\nDas ist unser Weg, komm her, wir brauchen dich so sehr\n(Sing, sang, song)\n\nSing, sang, song, singe, sang, song\n(Shalala...)\nSing, sang, song, singe, sang, song\n(Shalala...)\nSing, sang, song, singe, sang, song\n\nSing, sang, song\n(Sing, sang, song, singe, sang, song)\n(Sing, sang, song, singe, sang, song)\nKomm und sing mit mir, denn singen macht uns alle frei\n\nSing, sang, song\n(Sing, sang, song, singe, sang, song)\n(Sing, sang, song, singe, sang, song)\nSing, was dir gefällt mit uns und für die ganze Welt\n(Sing, sang, song, singe, sang, song)\n\nWas hat der Mensch von seinem Leben\nWenn er nur denkt und zählt?\nLiebe und Musik, das ist es, was so vielen leider fehlt\nVerloren sind die schönsten Stunden\nWenn nicht ein Lied erklingt\nLiebe und Musik, das ist es, was uns Freude bringt\n(Sing, sang, song)\n\nSing, sang, song, singe, sang, song\n(Shalala...)\nSing, sang, song, singe, sang, song\n(Shalala...)\nSing, sang, song, singe, sang, song\nSinge, sang, song\n\nSing, sang, song\n(Sing, sang, song, singe, sang, song)\n(Shalala...)\n(Sing, sang, song, singe, sang, song)\nKomm und sing mit mir, denn singen macht uns alle frei\n\nSing, sang, song\n(Sing, sang, song, singe, sang, song)\n(Shalala...)\n(Sing, sang, song, singe, sang, song)\nSing, was dir gefällt mit uns und für die ganze Welt\n(Sing, sang, song, singe, sang, song)\n\nSing, was dir gefällt mit uns und für die ganze Welt\n(Sing, sang, sing, sang, song)\n\nSing, sang, song, singe, sang, song, ooh...",https://youtube.com/watch?v=qxGSQRo1eCY
1976,es,Spain,Braulio,Sobran Las Palabras,16,12,16,11,0,11,"A veces, hasta sobran las palabras\nCuando se trata de hablar sencillamente de amor\nY prefiero la elocuencia de un silencio\nA esa frase desgastada\nQue a nada suena en mi voz\n\nYa sé que tú puedes creer\nQue a mí me falta el interés\nPero a veces las promesas más fervientes\nSólo tratan de ocultar que está muriendo el amor\n\nAmor, amor, mi amor\nTendrías que aceptarme así\nSi ves que no me gusta conversar\nAprende a interpretar mi ausencia\n\nAmor, amor, mi amor\nEs todo cuanto sé decir\nAmar es algo más que hacer reír\nYo sé que llenaré tu vida de amor\n\nA veces, hasta sobran las palabras\nCuando se trata de hablar sencillamente de amor\nY el gesto que hasta pasa inadvertido\nPuede ser más importante\nQue un juramento ante Dios\n\nAmor, amor, mi amor\nTendrías que aceptarme así\nSi ves que no me gusta conversar\nAprende a interpretar mi ausencia\n\nAmor, amor, mi amor\nTendrías que aceptarme así\nEs todo cuanto sé decir, amor, amor",https://youtube.com/watch?v=glDKvjKX20c
1976,yu,Yugoslavia,Ambasadori,Ne Mogu Skriti Svoju Bol,17,18,17,10,0,10,"Voljela tebe samo sam ja\n\nKako da bol skrijem svoj? (Kako da bol sad skrijem svoj?)\nPrazni su dani, a nisi moj (Prazni su dani, a nisi moj)\nNekad smo bili samo mi (Nekad smo bili samo mi)\nAl' ode onog ljeta\nU oku osta sjeta\n\nNe molim da se vratiš\nAl' molim te da pamtiš\nVoljela tebe samo sam ja\nNe molim\nNe molim da se vratiš\nAl' molim te da pamtiš\nVoljela tebe samo sam ja\n\nKuda li sad lutaš ti? (O, kuda sada lutaš ti?)\nHladan mi vjetar krade san (Hladan mi vjetar krade san)\nKako je bila topla noć (Kako je bila topla noć)\nKad ode onog ljeta\nU oku osta sjeta\n\nNe molim da se vratiš\nAl' molim te da pamtiš\nVoljela tebe samo sam ja\nNe molim\nNe molim da se vratiš\nAl' molim te da pamtiš\nVoljela tebe samo sam ja\nDa pamtiš\n\nNe molim da se vratiš\nAl' molim te da pamtiš\nVoljela tebe samo sam ja\nNe molim da se vratiš\nAl' molim te da pamtiš\nVoljela tebe samo sam ja",https://youtube.com/watch?v=P3KVWdFwReA
1976,no,Norway,Anne-Karine Ström,Mata Hari,18,9,18,7,0,7,"There are days I just can't make it even though I try to fake it\nWhen I wish that I could take it, turn a page and start anew\nIn a world with no tomorrow, I could throw away my sorrow\nAnd pretend you'd let me borrow all the magic and wonder of you\nAnd for a while feel alive\n\nMata Hari, any man would pay the price of sweet surrender\nMata Hari, for the promise in your eyes – it was so tender\nThose you conquered with your dance never did have a chance\nYou walked away laughing and left them alone with their shame\n\nAs our dreams are slowly dyin', we find no escape in lyin'\nWhy should we go on denyin' life is never what it seems?\nBut in times when I am lonely, I keep thinkin' of you only\nEven though you'd never known me, can't you visit me once in my life\nAnd let me feel you were real?\n\nMata Hari, any man would pay the price of sweet surrender\nMata Hari, for the promise in your eyes – it was so tender\nThose you conquered with your dance – they never did have a chance\nYou walked away laughing and left them alone with their shame\n\nMata Hari, any man would pay the price of sweet surrender\nMata Hari, for the promise in your eyes – it was so tender\nAll the secrets sealed with their lips, they gave away for a kiss\nThe eye of the morning and star of the night was your name",https://youtube.com/watch?v=SkjSwjV1JLc
1977,fr,France,Marie Myriam,L'oiseau Et L'enfant,1,18,1,136,0,136,"Comme un enfant aux yeux de lumière\nQui voit passer au loin les oiseaux\nComme l'oiseau bleu survolant la terre\nVois comme le monde... le monde est beau\n\nBeau, le bateau dansant sur les vagues\nIvre de vie, d'amour et de vent\nBelle, la chanson naissante des vagues\nAbandonnée au sable blanc\n\nBlanc, l'innocent, le sang du poète\nQui en chantant invente l'amour\nPour que la vie s'habille de fête\nEt que la nuit se change en jour\n\nJour d'une vie où l'aube se lève\nPour réveiller la ville aux yeux lourds\nOù les matins effeuillent les rêves\nPour nous donner un monde d'amour\n\nL'amour, c'est toi; l'amour, c'est moi\nL'oiseau, c'est toi; l'enfant, c'est moi\n\nMoi, je ne suis qu'une fille de l'ombre\nQui voit briller l'étoile du soir\nToi, mon étoile, qui tisses ma ronde\nViens allumer mon soleil noir\n\nNoirs, la misère, les hommes et la guerre\nQui croient tenir les rênes du temps\nPays d'amour n'a pas de frontière\nPour ceux qui ont un cœur d'enfant\n\nComme un enfant aux yeux de lumière\nQui voit passer au loin les oiseaux\nComme l'oiseau bleu survolant la terre\nNous trouverons ce monde d'amour\n\nL'amour, c'est toi; l'amour, c'est moi\nL'oiseau, c'est toi; l'enfant, c'est moi\n\nL'oiseau, c'est toi; l'enfant, c'est moi\nL'oiseau, c'est toi; l'enfant, c'est moi",https://youtube.com/watch?v=ny_YsJUVdBg
1977,gb,United Kingdom,Lynsey de Paul and Mike Moran,Rock Bottom,2,9,2,121,0,121,,"Where are we?\nRock bottom\nTragedies?\nWe got 'em\nRemedy?\nWhy don't we rub it out and start it again?\n\nOh, with a sympathy\nOh, I get it\nHarmony\nYou said it\nWhere are we?\nRock bottom - rub it out and start it again\n\nNow can you tell me? (Can you tell me?)\nOh, I don't know\nBut can you help me? (Can you help me?)\nI don't know\nAll I know is we can do anything we want to\n\nWhere are we?\nRock bottom\nTragedies?\nWe got 'em\nRemedy?\nWhy don't we rub it out and start it again?\n\nWith a sympathy\nOh, I get it\nHarmony\nYou said it\nWhere are we?\nRock bottom\nRub it out and start it again\n\nRock, rock, rock bottom\nRock, rock, rock bottom\nRock, rock, rock bottom\n\nCan you tell me? (Can you tell me?)\nI don't know\nBut can you help me? (Can you help me?)\nOh, I don't know\nAll I know is we can do anything we want to\n\nWhere are we? (Where are we?)\nRock bottom\nTragedies? (Tragedies?)\nWe got 'em\nRemedy? (Remedy?)\nWhy don't we rub it out and start it again?\n\nOh, with a sympathy (sympathy)\nOh, I get it\nHarmony (harmony)\nYou said it\nWhere are we? (Where are we?)\nRock bottom - rub it out and start it again\nWhere are we?\nRock bottom - rub it out and start it again\n\nRock, rock, rock bottom\nRock, rock, rock bottom\nRock, rock, rock bottom\nRub it out and start it again\nOoh..."
1977,ie,Ireland,The Swarbriggs Plus Two,It's Nice To Be In Love Again,3,1,3,119,0,119,,"The sweetest thrill is knowing you're wanted\nNever thought I'd feel it again\nSo long ago, I almost forgot it\nIt's coming back like an old refrain\n\nIt's nice to be in love again\nThat old familiar feeling when\nYou say hello and you know it's love\n\nIt's nice to be in love again\nThat old familiar feeling when\nYou meet your girl and the world stands still\nYour heart is filled with sweet melody\nIt's nice to be in love again\n\nThe sweetest thrill, I couldn't believe it\nI hadn't even a friend\nThis heart of mine was thinking of leaving\nUntil you came walking round that bend\n\nIt's nice to be in love again\nThat old familiar feeling when you say hello\nAnd you know it's love\n\nIt's nice to be in love again\nThat old familiar feeling when\nYou meet your girl and the world stands still\nYour heart is filled with sweet melody\nIt's nice to be in love again\n\nIt's nice to be in love again\nThat old familiar feeling when\nYou meet your girl and the world stands still\nYour heart is filled with sweet melody\nIt's nice to be in love again\n\nIt's nice to be in love again\nThat old familiar feeling when you say hello"
